year,quarter,quarter_qf,hb,hb_name,hbqf,location,location_name,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beddays,all_staffed_beddays_qf,total_occupied_beddays,total_occupied_beddays_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf,yq
2022,2,p,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A9,NA,Gastroenterology,NA,543,NA,27,NA,5.967032967,NA,0.296703297,NA,4.972375691,NA,2022Q2
2017,2,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,11216,NA,7587,NA,123.2527473,NA,83.37362637,NA,67.64443652,NA,2017Q2
2017,2,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,9984,NA,7788,NA,109.7142857,NA,85.58241758,NA,78.00480769,NA,2017Q2
2017,2,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,A1,NA,General Medicine,NA,5,NA,5,NA,0.054945055,NA,0.054945055,NA,100,NA,2017Q2
2017,3,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,12511,NA,8216,NA,135.9891304,NA,89.30434783,NA,65.67021022,NA,2017Q3
2017,3,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,10497,NA,8877,NA,114.0978261,NA,96.48913043,NA,84.56701915,NA,2017Q3
2017,3,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,A1,NA,General Medicine,NA,1,NA,1,NA,0.010869565,NA,0.010869565,NA,100,NA,2017Q3
2017,4,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,12140,NA,8345,NA,131.9565217,NA,90.70652174,NA,68.73970346,NA,2017Q4
2017,4,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,11225,NA,9904,NA,122.0108696,NA,107.6521739,NA,88.23162584,NA,2017Q4
2018,1,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,11927,NA,8063,NA,132.5222222,NA,89.58888889,NA,67.60291775,NA,2018Q1
2018,1,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,11839,NA,10805,NA,131.5444444,NA,120.0555556,NA,91.26615424,NA,2018Q1
2018,2,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,11331,NA,6928,NA,124.5164835,NA,76.13186813,NA,61.14199982,NA,2018Q2
2018,2,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,9764,NA,8878,NA,107.2967033,NA,97.56043956,NA,90.92585006,NA,2018Q2
2018,3,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,11662,NA,7070,NA,126.7608696,NA,76.84782609,NA,60.6242497,NA,2018Q3
2018,3,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,8010,NA,7116,NA,87.06521739,NA,77.34782609,NA,88.83895131,NA,2018Q3
2018,4,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,11714,NA,7023,NA,127.326087,NA,76.33695652,NA,59.95390131,NA,2018Q4
2018,4,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,8122,NA,6994,NA,88.2826087,NA,76.02173913,NA,86.11179512,NA,2018Q4
2019,1,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,10223,NA,7600,NA,113.5888889,NA,84.44444444,NA,74.34216962,NA,2019Q1
2019,1,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,8613,NA,8052,NA,95.7,NA,89.46666667,NA,93.48659004,NA,2019Q1
2019,1,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,A1,NA,General Medicine,NA,245,NA,245,NA,2.722222222,NA,2.722222222,NA,100,NA,2019Q1
2019,2,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,8432,NA,6904,NA,92.65934066,NA,75.86813187,NA,81.87855787,NA,2019Q2
2019,2,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,7494,NA,6687,NA,82.35164835,NA,73.48351648,NA,89.23138511,NA,2019Q2
2019,2,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,A1,NA,General Medicine,NA,1,NA,1,NA,0.010989011,NA,0.010989011,NA,100,NA,2019Q2
2019,3,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,8426,NA,7230,NA,91.58695652,NA,78.58695652,NA,85.80583907,NA,2019Q3
2019,3,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,7643,NA,7064,NA,83.07608696,NA,76.7826087,NA,92.42444066,NA,2019Q3
2019,3,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,A1,NA,General Medicine,NA,568,NA,568,NA,6.173913043,NA,6.173913043,NA,100,NA,2019Q3
2019,4,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,8308,NA,6906,NA,90.30434783,NA,75.06521739,NA,83.12469909,NA,2019Q4
2019,4,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,7964,NA,7228,NA,86.56521739,NA,78.56521739,NA,90.758412860000007,NA,2019Q4
2019,4,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,A1,NA,General Medicine,NA,805,NA,805,NA,8.75,NA,8.75,NA,100,NA,2019Q4
2020,1,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,8434,NA,6538,NA,92.68131868,NA,71.84615385,NA,77.51956367,NA,2020Q1
2020,1,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,8246,NA,7037,NA,90.61538462,NA,77.32967033,NA,85.33834586,NA,2020Q1
2020,1,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,A1,NA,General Medicine,NA,270,NA,270,NA,2.967032967,NA,2.967032967,NA,100,NA,2020Q1
2020,2,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,8237,NA,4970,NA,90.51648352,NA,54.61538462,NA,60.337501520000004,NA,2020Q2
2020,2,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,8101,NA,4965,NA,89.02197802,NA,54.56043956,NA,61.28872979,NA,2020Q2
2020,3,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,7887,NA,6207,NA,85.72826087,NA,67.4673913,NA,78.69912514,NA,2020Q3
2020,3,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,8378,NA,6121,NA,91.06521739,NA,66.5326087,NA,73.06039628,NA,2020Q3
2020,3,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,A1,NA,General Medicine,NA,100,NA,100,NA,1.086956522,NA,1.086956522,NA,100,NA,2020Q3
2020,4,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,8819,NA,6463,NA,95.85869565,NA,70.25,NA,73.28495294,NA,2020Q4
2020,4,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,8066,NA,5728,NA,87.67391304,NA,62.26086957,NA,71.0141334,NA,2020Q4
2020,4,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,A1,NA,General Medicine,NA,242,NA,242,NA,2.630434783,NA,2.630434783,NA,100,NA,2020Q4
2021,1,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,9641,NA,6433,NA,107.1222222,NA,71.47777778,NA,66.72544342,NA,2021Q1
2021,1,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,8200,NA,6562,NA,91.11111111,NA,72.91111111,NA,80.02439024,NA,2021Q1
2021,1,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,A1,NA,General Medicine,NA,543,NA,543,NA,6.033333333,NA,6.033333333,NA,100,NA,2021Q1
2021,2,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,9510,NA,6016,NA,104.5054945,NA,66.10989011,NA,63.2597266,NA,2021Q2
2021,2,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,8609,NA,6910,NA,94.6043956,NA,75.93406593,NA,80.26483912,NA,2021Q2
2021,2,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,A1,NA,General Medicine,NA,66,NA,66,NA,0.725274725,NA,0.725274725,NA,100,NA,2021Q2
2021,3,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,10626,NA,7189,NA,115.5,NA,78.14130435,NA,67.65480896,NA,2021Q3
2021,3,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,8793,NA,7229,NA,95.57608696,NA,78.57608696,NA,82.21312408,NA,2021Q3
2021,4,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,10815,NA,7596,NA,117.5543478,NA,82.56521739,NA,70.23578363,NA,2021Q4
2021,4,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,9172,NA,7672,NA,99.69565217,NA,83.39130435,NA,83.64587876,NA,2021Q4
2022,1,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,11017,NA,7738,NA,122.4111111,NA,85.97777778,NA,70.2369066,NA,2022Q1
2022,1,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,8763,NA,7363,NA,97.36666667,NA,81.81111111,NA,84.02373616,NA,2022Q1
2022,2,p,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,A1,NA,General Medicine,NA,11069,NA,7285,NA,121.6373626,NA,80.05494505,NA,65.81443672,NA,2022Q2
2022,2,p,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,A1,NA,General Medicine,NA,8229,NA,6937,NA,90.42857143,NA,76.23076923,NA,84.29942885,NA,2022Q2
2017,3,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,G1,NA,General Psychiatry (Mental Illness),NA,2,NA,2,NA,0.02173913,NA,0.02173913,NA,100,NA,2017Q3
2019,3,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,G1,NA,General Psychiatry (Mental Illness),NA,13,NA,13,NA,0.141304348,NA,0.141304348,NA,100,NA,2019Q3
2020,2,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,G1,NA,General Psychiatry (Mental Illness),NA,4,NA,4,NA,0.043956044,NA,0.043956044,NA,100,NA,2020Q2
2017,2,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,11911,NA,9204,NA,130.8901099,NA,101.1428571,NA,77.27310889,NA,2017Q2
2017,2,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1997,NA,836,NA,21.94505495,NA,9.186813187,NA,41.86279419,NA,2017Q2
2017,2,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,555,NA,12,NA,6.098901099,NA,0.131868132,NA,2.162162162,NA,2017Q2
2017,3,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,12464,NA,10281,NA,135.4782609,NA,111.75,NA,82.48555841,NA,2017Q3
2017,3,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,2249,NA,969,NA,24.44565217,NA,10.5326087,NA,43.08581592,NA,2017Q3
2017,3,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,662,NA,7,NA,7.195652174,NA,0.076086957,NA,1.057401813,NA,2017Q3
2017,4,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,12238,NA,10371,NA,133.0217391,NA,112.7282609,NA,84.74423925,NA,2017Q4
2017,4,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1511,NA,588,NA,16.42391304,NA,6.391304348,NA,38.91462608,NA,2017Q4
2017,4,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,679,NA,22,NA,7.380434783,NA,0.239130435,NA,3.24005891,NA,2017Q4
2018,1,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,12378,NA,10574,NA,137.5333333,NA,117.4888889,NA,85.42575537,NA,2018Q1
2018,1,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1459,NA,530,NA,16.21111111,NA,5.888888889,NA,36.32625086,NA,2018Q1
2018,1,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,660,NA,19,NA,7.333333333,NA,0.211111111,NA,2.878787879,NA,2018Q1
2018,2,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,12342,NA,10841,NA,135.6263736,NA,119.1318681,NA,87.83827581,NA,2018Q2
2018,2,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1482,NA,487,NA,16.28571429,NA,5.351648352,NA,32.86099865,NA,2018Q2
2018,2,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,673,NA,12,NA,7.395604396,NA,0.131868132,NA,1.783060921,NA,2018Q2
2018,3,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,11672,NA,10171,NA,126.8695652,NA,110.5543478,NA,87.1401645,NA,2018Q3
2018,3,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1354,NA,448,NA,14.7173913,NA,4.869565217,NA,33.08714919,NA,2018Q3
2018,3,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,691,NA,25,NA,7.510869565,NA,0.27173913,NA,3.617945007,NA,2018Q3
2018,4,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,11740,NA,10081,NA,127.6086957,NA,109.576087,NA,85.86882453,NA,2018Q4
2018,4,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1778,NA,551,NA,19.32608696,NA,5.989130435,NA,30.98987627,NA,2018Q4
2018,4,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,692,NA,18,NA,7.52173913,NA,0.195652174,NA,2.601156069,NA,2018Q4
2019,1,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,11325,NA,9935,NA,125.8333333,NA,110.3888889,NA,87.72626932,NA,2019Q1
2019,1,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,813,NA,393,NA,9.033333333,NA,4.366666667,NA,48.33948339,NA,2019Q1
2019,1,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,659,NA,17,NA,7.322222222,NA,0.188888889,NA,2.579666161,NA,2019Q1
2019,2,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,12237,NA,10929,NA,134.4725275,NA,120.0989011,NA,89.31110566,NA,2019Q2
2019,2,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,872,NA,332,NA,9.582417582,NA,3.648351648,NA,38.0733945,NA,2019Q2
2019,2,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,678,NA,11,NA,7.450549451,NA,0.120879121,NA,1.622418879,NA,2019Q2
2019,3,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,12548,NA,11492,NA,136.3913043,NA,124.9130435,NA,91.58431623,NA,2019Q3
2019,3,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1192,NA,114,NA,12.95652174,NA,1.239130435,NA,9.563758389,NA,2019Q3
2019,3,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,726,NA,12,NA,7.891304348,NA,0.130434783,NA,1.652892562,NA,2019Q3
2019,4,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,12271,NA,10724,NA,133.3804348,NA,116.5652174,NA,87.3930405,NA,2019Q4
2019,4,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1005,NA,120,NA,10.92391304,NA,1.304347826,NA,11.94029851,NA,2019Q4
2019,4,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,711,NA,8,NA,7.72826087,NA,0.086956522,NA,1.125175809,NA,2019Q4
2020,1,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,12611,NA,10501,NA,138.5824176,NA,115.3956044,NA,83.26857505,NA,2020Q1
2020,1,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,831,NA,112,NA,9.131868132,NA,1.230769231,NA,13.47773767,NA,2020Q1
2020,1,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,718,NA,11,NA,7.89010989,NA,0.120879121,NA,1.532033426,NA,2020Q1
2020,2,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,11755,NA,7270,NA,129.1758242,NA,79.89010989,NA,61.84602297,NA,2020Q2
2020,2,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1417,NA,57,NA,15.57142857,NA,0.626373626,NA,4.022582922,NA,2020Q2
2020,2,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,16,NA,0,NA,0.175824176,NA,0,NA,0,NA,2020Q2
2020,3,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,12602,NA,10203,NA,136.9782609,NA,110.9021739,NA,80.96333915,NA,2020Q3
2020,3,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1293,NA,168,NA,14.05434783,NA,1.826086957,NA,12.99303944,NA,2020Q3
2020,3,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,729,NA,12,NA,7.923913043,NA,0.130434783,NA,1.646090535,NA,2020Q3
2020,4,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,12993,NA,9646,NA,141.2282609,NA,104.8478261,NA,74.23997537,NA,2020Q4
2020,4,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1241,NA,177,NA,13.48913043,NA,1.923913043,NA,14.26269138,NA,2020Q4
2020,4,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,730,NA,6,NA,7.934782609,NA,0.065217391,NA,0.821917808,NA,2020Q4
2021,1,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,11318,NA,9246,NA,125.7555556,NA,102.7333333,NA,81.6928786,NA,2021Q1
2021,1,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1072,NA,127,NA,11.91111111,NA,1.411111111,NA,11.84701493,NA,2021Q1
2021,1,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,720,NA,0,NA,8,NA,0,NA,0,NA,2021Q1
2021,2,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,13719,NA,10882,NA,150.7582418,NA,119.5824176,NA,79.32065019,NA,2021Q2
2021,2,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1370,NA,197,NA,15.05494505,NA,2.164835165,NA,14.37956204,NA,2021Q2
2021,2,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,723,NA,6,NA,7.945054945,NA,0.065934066,NA,0.829875519,NA,2021Q2
2021,3,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,13374,NA,10730,NA,145.3695652,NA,116.6304348,NA,80.23029759,NA,2021Q3
2021,3,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1299,NA,185,NA,14.11956522,NA,2.010869565,NA,14.2417244,NA,2021Q3
2021,3,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,729,NA,3,NA,7.923913043,NA,0.032608696,NA,0.411522634,NA,2021Q3
2021,4,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,14663,NA,10968,NA,159.3804348,NA,119.2173913,NA,74.80051831,NA,2021Q4
2021,4,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1229,NA,228,NA,13.35869565,NA,2.47826087,NA,18.55166802,NA,2021Q4
2021,4,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,733,NA,7,NA,7.967391304,NA,0.076086957,NA,0.954979536,NA,2021Q4
2022,1,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,13680,NA,10940,NA,152,NA,121.5555556,NA,79.97076023,NA,2022Q1
2022,1,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1264,NA,230,NA,14.04444444,NA,2.555555556,NA,18.19620253,NA,2022Q1
2022,1,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,713,NA,11,NA,7.922222222,NA,0.122222222,NA,1.542776999,NA,2022Q1
2022,2,p,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,C1,NA,General Surgery,NA,14075,NA,11441,NA,154.6703297,NA,125.7252747,NA,81.28596803,NA,2022Q2
2022,2,p,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,C1,NA,General Surgery,NA,1262,NA,202,NA,13.86813187,NA,2.21978022,NA,16.00633914,NA,2022Q2
2022,2,p,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,C1,NA,General Surgery,NA,711,NA,47,NA,7.813186813,NA,0.516483516,NA,6.610407876,NA,2022Q2
2019,2,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,AA,NA,Genito-Urinary Medicine,NA,28,NA,28,NA,0.307692308,NA,0.307692308,NA,100,NA,2019Q2
2017,2,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,5022,NA,3952,NA,55.18681319,NA,43.42857143,NA,78.69374751,NA,2017Q2
2017,2,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,NA,z,Geriatric Medicine - units other than long stay,NA,2002,NA,1064,NA,22,NA,11.69230769,NA,53.14685315,NA,2017Q2
2017,2,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,1274,NA,702,NA,14,NA,7.714285714,NA,55.10204082,NA,2017Q2
2017,3,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,5257,NA,4668,NA,57.14130435,NA,50.73913043,NA,88.79589119,NA,2017Q3
2017,3,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,NA,z,Geriatric Medicine - units other than long stay,NA,1245,NA,1131,NA,13.5326087,NA,12.29347826,NA,90.84337349,NA,2017Q3
2017,3,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,1290,NA,1019,NA,14.02173913,NA,11.07608696,NA,78.99224806,NA,2017Q3
2017,4,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,5620,NA,5542,NA,61.08695652,NA,60.23913043,NA,98.61209964,NA,2017Q4
2017,4,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,NA,z,Geriatric Medicine - units other than long stay,NA,1065,NA,1054,NA,11.57608696,NA,11.45652174,NA,98.96713615,NA,2017Q4
2017,4,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,1288,NA,1033,NA,14,NA,11.22826087,NA,80.20186335,NA,2017Q4
2018,1,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,6037,NA,5602,NA,67.07777778,NA,62.24444444,NA,92.79443432,NA,2018Q1
2018,1,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,NA,z,Geriatric Medicine - units other than long stay,NA,1315,NA,1306,NA,14.61111111,NA,14.51111111,NA,99.31558935,NA,2018Q1
2018,1,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,1260,NA,1020,NA,14,NA,11.33333333,NA,80.95238095,NA,2018Q1
2018,2,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,5137,NA,4569,NA,56.45054945,NA,50.20879121,NA,88.94296282,NA,2018Q2
2018,2,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,NA,z,Geriatric Medicine - units other than long stay,NA,1545,NA,1477,NA,16.97802198,NA,16.23076923,NA,95.5987055,NA,2018Q2
2018,2,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,1274,NA,950,NA,14,NA,10.43956044,NA,74.56828885,NA,2018Q2
2018,3,NA,S08000030,Tayside,NA,T101H,Ninewells Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,4640,NA,4345,NA,50.43478261,NA,47.22826087,NA,93.64224138,NA,2018Q3
2018,3,NA,S08000030,Tayside,NA,T202H,Perth Royal Infirmary,NA,NA,z,Geriatric Medicine - units other than long stay,NA,3083,NA,3033,NA,33.51086957,NA,32.9673913,NA,98.37820305,NA,2018Q3
2018,3,NA,S08000030,Tayside,NA,T312H,Stracathro Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,1288,NA,982,NA,14,NA,10.67391304,NA,76.242236020000007,NA,2018Q3
