year,month,hbt,hb_name,treatment_location,location_name,department_type,number_of_attendances_aggregate,number_of_attendances_episode,number_of_attendances_episode_qf,number_meeting_target_aggregate,number_meeting_target_episode,number_meeting_target_episode_qf,discharge_destination_admission_to_same,discharge_destination_admission_to_same_qf,discharge_destination_other_specialty,discharge_destination_other_specialty_qf,discharge_destination_residence,discharge_destination_residence_qf,discharge_destination_transfer,discharge_destination_transfer_qf,discharge_destination_unknown,discharge_destination_unknown_qf,attendance_greater8hrs,attendance_greater8hrs_qf,attendance_greater12hrs,attendance_greater12hrs_qf,is_covid_year
2021,12,S08000015,Ayrshire and Arran,A216H,Girvan Community Hospital,Minor Injury Unit or Other,37,NA,z,37,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000016,Borders,B120H,Borders General Hospital,Emergency Department,2264,2264,NA,1509,1509,NA,704,NA,4,NA,1495,NA,58,NA,3,NA,341,NA,201,NA,TRUE
2021,12,S08000017,Dumfries and Galloway,Y144H,Galloway Community Hospital,Emergency Department,878,878,NA,783,783,NA,62,NA,1,NA,724,NA,56,NA,35,NA,17,NA,4,NA,TRUE
2021,12,S08000017,Dumfries and Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Emergency Department,2232,2232,NA,1783,1783,NA,747,NA,0,NA,1430,NA,20,NA,35,NA,56,NA,9,NA,TRUE
2021,12,S08000029,Fife,F704H,Victoria Hospital,Emergency Department,4864,4864,NA,3472,3472,NA,1772,NA,3,NA,2928,NA,55,NA,106,NA,241,NA,24,NA,TRUE
2021,12,S08000029,Fife,F708H,Adamson Hospital,Minor Injury Unit or Other,119,119,NA,116,116,NA,5,NA,0,NA,109,NA,3,NA,2,NA,0,NA,0,NA,TRUE
2021,12,S08000029,Fife,F709H,St Andrews Community Hospital,Minor Injury Unit or Other,138,138,NA,137,137,NA,0,NA,0,NA,135,NA,3,NA,0,NA,1,NA,0,NA,TRUE
2021,12,S08000029,Fife,F805H,Queen Margaret Hospital,Minor Injury Unit or Other,723,723,NA,723,723,NA,5,NA,0,NA,669,NA,46,NA,3,NA,0,NA,0,NA,TRUE
2021,12,S08000019,Forth Valley,V201H,Stirling Community Hospital,Minor Injury Unit or Other,1476,1476,NA,1466,1466,NA,8,NA,0,NA,1363,NA,1,NA,104,NA,0,NA,0,NA,TRUE
2021,12,S08000019,Forth Valley,V217H,Forth Valley Royal Hospital,Emergency Department,4530,4530,NA,2640,2640,NA,1538,NA,11,NA,2579,NA,37,NA,365,NA,293,NA,43,NA,TRUE
2021,12,S08000020,Grampian,N101H,Aberdeen Royal Infirmary,Emergency Department,4183,4183,NA,2518,2518,NA,1470,NA,11,NA,2501,NA,16,NA,185,NA,308,NA,58,NA,TRUE
2021,12,S08000020,Grampian,N121H,Royal Aberdeen Children's Hospital,Emergency Department,1124,1124,NA,1086,1086,NA,129,NA,0,NA,962,NA,3,NA,30,NA,1,NA,1,NA,TRUE
2021,12,S08000020,Grampian,N333H,Peterhead Community Hospital,Minor Injury Unit or Other,359,NA,z,359,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000020,Grampian,N334H,Fraserburgh Hospital,Minor Injury Unit or Other,424,NA,z,421,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000020,Grampian,N335H,Jubilee Hospital,Minor Injury Unit or Other,213,NA,z,209,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000020,Grampian,N411H,Dr Gray's Hospital,Emergency Department,2056,2056,NA,1648,1648,NA,512,NA,5,NA,1493,NA,37,NA,9,NA,94,NA,23,NA,TRUE
2021,12,S08000031,Greater Glasgow and Clyde,C206H,Vale of Leven General Hospital,Minor Injury Unit or Other,1024,1024,NA,949,949,NA,132,NA,1,NA,819,NA,65,NA,7,NA,5,NA,0,NA,TRUE
2021,12,S08000031,Greater Glasgow and Clyde,C313H,Inverclyde Royal Hospital,Emergency Department,2152,2152,NA,1761,1761,NA,581,NA,3,NA,1467,NA,70,NA,31,NA,50,NA,3,NA,TRUE
2021,12,S08000031,Greater Glasgow and Clyde,C418H,Royal Alexandra Hospital,Emergency Department,4169,4169,NA,2745,2745,NA,1223,NA,14,NA,2785,NA,70,NA,77,NA,387,NA,39,NA,TRUE
2021,12,S08000031,Greater Glasgow and Clyde,G107H,Glasgow Royal Infirmary,Emergency Department,6175,6175,NA,4402,4402,NA,1966,NA,14,NA,3820,NA,131,NA,244,NA,194,NA,11,NA,TRUE
2021,12,S08000031,Greater Glasgow and Clyde,G207H,Stobhill Hospital,Minor Injury Unit or Other,1347,1347,NA,1344,1344,NA,1,NA,0,NA,1206,NA,65,NA,75,NA,0,NA,0,NA,TRUE
2021,12,S08000031,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Minor Injury Unit or Other,1516,1516,NA,1506,1506,NA,0,NA,2,NA,1419,NA,69,NA,26,NA,0,NA,0,NA,TRUE
2021,12,S08000031,Greater Glasgow and Clyde,G405H,Queen Elizabeth University Hospital,Emergency Department,6792,6792,NA,4549,4549,NA,2611,NA,28,NA,3958,NA,68,NA,127,NA,260,NA,34,NA,TRUE
2021,12,S08000031,Greater Glasgow and Clyde,G513H,Royal Hospital for Children,Emergency Department,5602,5602,NA,5108,5108,NA,1270,NA,1,NA,4292,NA,5,NA,34,NA,7,NA,0,NA,TRUE
2021,12,S08000022,Highland,C106H,Cowal Community Hospital,Minor Injury Unit or Other,537,NA,z,534,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000022,Highland,C108H,Islay Hospital,Minor Injury Unit or Other,50,NA,z,46,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000022,Highland,C113H,Victoria Hospital,Minor Injury Unit or Other,173,NA,z,170,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000022,Highland,C121H,Lorn & Islands Hospital,Emergency Department,590,590,NA,566,566,NA,144,NA,0,NA,423,NA,13,NA,10,NA,1,NA,0,NA,TRUE
2021,12,S08000022,Highland,C122H,Campbeltown Hospital,Minor Injury Unit or Other,275,275,NA,255,255,NA,39,NA,1,NA,206,NA,25,NA,4,NA,2,NA,0,NA,TRUE
2021,12,S08000022,Highland,H101H,Dunbar Hospital,Minor Injury Unit or Other,3,NA,z,3,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000022,Highland,H103H,Caithness General Hospital,Emergency Department,662,662,NA,583,583,NA,136,NA,1,NA,484,NA,33,NA,8,NA,9,NA,4,NA,TRUE
2021,12,S08000022,Highland,H106H,Lawson Memorial Hospital,Minor Injury Unit or Other,18,NA,z,18,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000022,Highland,H202H,Raigmore Hospital,Emergency Department,2618,2618,NA,1964,1964,NA,744,NA,1,NA,1718,NA,23,NA,132,NA,113,NA,25,NA,TRUE
2021,12,S08000022,Highland,H208H,Nairn Town and County Hospital,Minor Injury Unit or Other,220,NA,z,218,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000022,Highland,H212H,Belford Hospital,Emergency Department,645,645,NA,577,577,NA,100,NA,0,NA,519,NA,18,NA,8,NA,6,NA,1,NA,TRUE
2021,12,S08000022,Highland,H214H,Mackinnon Memorial Hospital,Minor Injury Unit or Other,286,NA,z,286,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000022,Highland,H215H,Portree Hospital,Minor Injury Unit or Other,36,NA,z,36,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000022,Highland,H219H,County Community Hospital Invergordon,Minor Injury Unit or Other,23,NA,z,23,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000022,Highland,H224H,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,200,NA,z,198,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000022,Highland,H227B,NA,Minor Injury Unit or Other,55,NA,z,55,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000022,Highland,H227H,Mull and Iona Community Hospital,Minor Injury Unit or Other,99,NA,z,98,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000032,Lanarkshire,L106H,University Hospital Monklands,Emergency Department,4963,4963,NA,3837,3837,NA,1669,NA,2,NA,3177,NA,103,NA,12,NA,178,NA,22,NA,TRUE
2021,12,S08000032,Lanarkshire,L302H,University Hospital Hairmyres,Emergency Department,4602,4602,NA,3284,3284,NA,1359,NA,9,NA,3123,NA,100,NA,11,NA,156,NA,41,NA,TRUE
2021,12,S08000032,Lanarkshire,L308H,University Hospital Wishaw,Emergency Department,5444,5444,NA,3277,3277,NA,1946,NA,8,NA,3387,NA,57,NA,46,NA,539,NA,85,NA,TRUE
2021,12,S08000024,Lothian,S116H,Western General Hospital,Minor Injury Unit or Other,2951,2951,NA,1785,1785,NA,1107,NA,1,NA,1835,NA,0,NA,8,NA,330,NA,172,NA,TRUE
2021,12,S08000024,Lothian,S308H,St John's Hospital,Emergency Department,4351,4351,NA,3154,3154,NA,941,NA,4,NA,2988,NA,39,NA,379,NA,266,NA,83,NA,TRUE
2021,12,S08000024,Lothian,S314H,Royal Infirmary of Edinburgh at Little France,Emergency Department,9093,9093,NA,5359,5359,NA,3004,NA,8,NA,5937,NA,93,NA,51,NA,1133,NA,551,NA,TRUE
2021,12,S08000024,Lothian,S319H,Royal Hospital for Children and Young People,Emergency Department,4062,4062,NA,3863,3863,NA,616,NA,0,NA,3347,NA,89,NA,10,NA,7,NA,2,NA,TRUE
2021,12,S08000025,Orkney,R103H,The Balfour,Emergency Department,458,458,NA,436,436,NA,130,NA,0,NA,325,NA,1,NA,2,NA,1,NA,0,NA,TRUE
2021,12,S08000026,Shetland,Z102H,Gilbert Bain Hospital,Emergency Department,603,603,NA,585,585,NA,165,NA,1,NA,433,NA,1,NA,3,NA,0,NA,0,NA,TRUE
2021,12,S08000030,Tayside,T101H,Ninewells Hospital,Emergency Department,4128,4128,NA,3883,3883,NA,1505,NA,5,NA,2434,NA,128,NA,56,NA,3,NA,0,NA,TRUE
2021,12,S08000030,Tayside,T202H,Perth Royal Infirmary,Emergency Department,1536,1536,NA,1410,1410,NA,269,NA,0,NA,1123,NA,126,NA,18,NA,11,NA,1,NA,TRUE
2021,12,S08000030,Tayside,T304H,Arbroath Infirmary,Minor Injury Unit or Other,473,473,NA,473,473,NA,0,NA,0,NA,422,NA,48,NA,3,NA,0,NA,0,NA,TRUE
2021,12,S08000030,Tayside,T319H,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,227,227,NA,227,227,NA,0,NA,0,NA,209,NA,18,NA,0,NA,0,NA,0,NA,TRUE
2021,12,S08000028,Western Isles,W106H,St Brendans Cot Hospital,Minor Injury Unit or Other,41,NA,z,41,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2021,12,S08000028,Western Isles,W107H,Western Isles Hospital,Emergency Department,325,325,NA,313,313,NA,94,NA,1,NA,227,NA,2,NA,1,NA,1,NA,0,NA,TRUE
2021,12,S08000028,Western Isles,W108H,Uist & Barra Hospital,Minor Injury Unit or Other,69,69,NA,69,69,NA,6,NA,0,NA,63,NA,0,NA,0,NA,0,NA,0,NA,TRUE
2022,01,S08000015,Ayrshire and Arran,A101H,Arran War Memorial Hospital,Minor Injury Unit or Other,184,NA,z,178,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000015,Ayrshire and Arran,A110H,Lady Margaret Hospital,Minor Injury Unit or Other,91,NA,z,90,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000015,Ayrshire and Arran,A111H,University Hospital Crosshouse,Emergency Department,4351,4351,NA,3263,3263,NA,1354,NA,12,NA,2683,NA,62,NA,240,NA,594,NA,432,NA,TRUE
2022,01,S08000015,Ayrshire and Arran,A210H,University Hospital Ayr,Emergency Department,2138,2138,NA,1490,1490,NA,633,NA,7,NA,1389,NA,81,NA,28,NA,287,NA,131,NA,TRUE
2022,01,S08000015,Ayrshire and Arran,A216H,Girvan Community Hospital,Minor Injury Unit or Other,56,NA,z,56,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000016,Borders,B120H,Borders General Hospital,Emergency Department,2142,2142,NA,1487,1487,NA,679,NA,6,NA,1395,NA,55,NA,7,NA,213,NA,113,NA,TRUE
2022,01,S08000017,Dumfries and Galloway,Y144H,Galloway Community Hospital,Emergency Department,801,801,NA,721,721,NA,57,NA,1,NA,671,NA,52,NA,20,NA,17,NA,4,NA,TRUE
2022,01,S08000017,Dumfries and Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Emergency Department,2163,2163,NA,1721,1721,NA,658,NA,1,NA,1441,NA,26,NA,37,NA,101,NA,16,NA,TRUE
2022,01,S08000029,Fife,F704H,Victoria Hospital,Emergency Department,4795,4795,NA,3445,3445,NA,1684,NA,6,NA,2938,NA,57,NA,110,NA,255,NA,33,NA,TRUE
2022,01,S08000029,Fife,F708H,Adamson Hospital,Minor Injury Unit or Other,108,108,NA,106,106,NA,1,NA,0,NA,104,NA,3,NA,0,NA,0,NA,0,NA,TRUE
2022,01,S08000029,Fife,F709H,St Andrews Community Hospital,Minor Injury Unit or Other,163,163,NA,163,163,NA,0,NA,0,NA,158,NA,5,NA,0,NA,0,NA,0,NA,TRUE
2022,01,S08000029,Fife,F805H,Queen Margaret Hospital,Minor Injury Unit or Other,817,817,NA,817,817,NA,4,NA,0,NA,764,NA,46,NA,3,NA,0,NA,0,NA,TRUE
2022,01,S08000019,Forth Valley,V201H,Stirling Community Hospital,Minor Injury Unit or Other,1616,1616,NA,1612,1612,NA,4,NA,0,NA,1515,NA,6,NA,91,NA,0,NA,0,NA,TRUE
2022,01,S08000019,Forth Valley,V217H,Forth Valley Royal Hospital,Emergency Department,4416,4416,NA,3069,3069,NA,1518,NA,6,NA,2429,NA,46,NA,417,NA,145,NA,33,NA,TRUE
2022,01,S08000020,Grampian,N101H,Aberdeen Royal Infirmary,Emergency Department,4194,4194,NA,2524,2524,NA,1438,NA,11,NA,2537,NA,8,NA,200,NA,265,NA,34,NA,TRUE
2022,01,S08000020,Grampian,N121H,Royal Aberdeen Children's Hospital,Emergency Department,1083,1083,NA,1041,1041,NA,126,NA,1,NA,934,NA,3,NA,19,NA,1,NA,0,NA,TRUE
2022,01,S08000020,Grampian,N333H,Peterhead Community Hospital,Minor Injury Unit or Other,444,NA,z,442,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000020,Grampian,N334H,Fraserburgh Hospital,Minor Injury Unit or Other,460,NA,z,460,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000020,Grampian,N335H,Jubilee Hospital,Minor Injury Unit or Other,178,NA,z,175,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000020,Grampian,N411H,Dr Gray's Hospital,Emergency Department,1994,1994,NA,1610,1610,NA,525,NA,6,NA,1448,NA,13,NA,2,NA,69,NA,12,NA,TRUE
2022,01,S08000031,Greater Glasgow and Clyde,C206H,Vale of Leven General Hospital,Minor Injury Unit or Other,1053,1053,NA,986,986,NA,122,NA,0,NA,876,NA,48,NA,7,NA,8,NA,4,NA,TRUE
2022,01,S08000031,Greater Glasgow and Clyde,C313H,Inverclyde Royal Hospital,Emergency Department,2111,2111,NA,1657,1657,NA,574,NA,11,NA,1438,NA,47,NA,41,NA,68,NA,19,NA,TRUE
2022,01,S08000031,Greater Glasgow and Clyde,C418H,Royal Alexandra Hospital,Emergency Department,4204,4204,NA,2783,2783,NA,1171,NA,12,NA,2886,NA,72,NA,63,NA,524,NA,149,NA,TRUE
2022,01,S08000031,Greater Glasgow and Clyde,G107H,Glasgow Royal Infirmary,Emergency Department,6282,6282,NA,4553,4553,NA,1824,NA,11,NA,4048,NA,136,NA,263,NA,317,NA,32,NA,TRUE
2022,01,S08000031,Greater Glasgow and Clyde,G207H,Stobhill Hospital,Minor Injury Unit or Other,1619,1619,NA,1616,1616,NA,0,NA,0,NA,1407,NA,76,NA,136,NA,0,NA,0,NA,TRUE
2022,01,S08000031,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Minor Injury Unit or Other,1743,1743,NA,1742,1742,NA,0,NA,0,NA,1651,NA,58,NA,34,NA,0,NA,0,NA,TRUE
2022,01,S08000031,Greater Glasgow and Clyde,G405H,Queen Elizabeth University Hospital,Emergency Department,6735,6735,NA,3851,3851,NA,2474,NA,20,NA,4007,NA,67,NA,167,NA,686,NA,205,NA,TRUE
2022,01,S08000031,Greater Glasgow and Clyde,G513H,Royal Hospital for Children,Emergency Department,5003,5003,NA,4923,4923,NA,1127,NA,0,NA,3866,NA,2,NA,8,NA,0,NA,0,NA,TRUE
2022,01,S08000022,Highland,C106H,Cowal Community Hospital,Minor Injury Unit or Other,547,NA,z,544,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000022,Highland,C108H,Islay Hospital,Minor Injury Unit or Other,59,NA,z,57,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000022,Highland,C113H,Victoria Hospital,Minor Injury Unit or Other,210,NA,z,204,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000022,Highland,C121H,Lorn & Islands Hospital,Emergency Department,624,624,NA,604,604,NA,147,NA,1,NA,447,NA,17,NA,12,NA,5,NA,1,NA,TRUE
2022,01,S08000022,Highland,C122H,Campbeltown Hospital,Minor Injury Unit or Other,235,235,NA,221,221,NA,35,NA,1,NA,176,NA,20,NA,3,NA,5,NA,1,NA,TRUE
2022,01,S08000022,Highland,H101H,Dunbar Hospital,Minor Injury Unit or Other,4,NA,z,4,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000022,Highland,H103H,Caithness General Hospital,Emergency Department,587,587,NA,525,525,NA,119,NA,1,NA,441,NA,23,NA,3,NA,6,NA,1,NA,TRUE
2022,01,S08000022,Highland,H106H,Lawson Memorial Hospital,Minor Injury Unit or Other,17,NA,z,17,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000022,Highland,H202H,Raigmore Hospital,Emergency Department,2543,2543,NA,1980,1980,NA,687,NA,3,NA,1728,NA,17,NA,108,NA,93,NA,24,NA,TRUE
2022,01,S08000022,Highland,H208H,Nairn Town and County Hospital,Minor Injury Unit or Other,197,NA,z,196,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000022,Highland,H212H,Belford Hospital,Emergency Department,652,652,NA,595,595,NA,88,NA,2,NA,526,NA,26,NA,10,NA,2,NA,0,NA,TRUE
2022,01,S08000022,Highland,H214H,Mackinnon Memorial Hospital,Minor Injury Unit or Other,244,NA,z,237,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000022,Highland,H215H,Portree Hospital,Minor Injury Unit or Other,53,NA,z,53,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000022,Highland,H219H,County Community Hospital Invergordon,Minor Injury Unit or Other,22,NA,z,22,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000022,Highland,H224H,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,226,NA,z,221,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000022,Highland,H227B,NA,Minor Injury Unit or Other,50,NA,z,50,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000022,Highland,H227H,Mull and Iona Community Hospital,Minor Injury Unit or Other,79,NA,z,77,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000032,Lanarkshire,L106H,University Hospital Monklands,Emergency Department,5092,5092,NA,3638,3638,NA,1782,NA,4,NA,3201,NA,84,NA,21,NA,376,NA,72,NA,TRUE
2022,01,S08000032,Lanarkshire,L302H,University Hospital Hairmyres,Emergency Department,4741,4741,NA,3396,3396,NA,1400,NA,7,NA,3235,NA,98,NA,1,NA,168,NA,29,NA,TRUE
2022,01,S08000032,Lanarkshire,L308H,University Hospital Wishaw,Emergency Department,5448,5448,NA,3338,3338,NA,1922,NA,5,NA,3418,NA,57,NA,46,NA,681,NA,137,NA,TRUE
2022,01,S08000024,Lothian,S116H,Western General Hospital,Minor Injury Unit or Other,2924,2924,NA,1901,1901,NA,1052,NA,0,NA,1858,NA,3,NA,11,NA,260,NA,106,NA,TRUE
2022,01,S08000024,Lothian,S308H,St John's Hospital,Emergency Department,4321,4321,NA,3155,3155,NA,837,NA,2,NA,3043,NA,34,NA,405,NA,328,NA,125,NA,TRUE
2022,01,S08000024,Lothian,S314H,Royal Infirmary of Edinburgh at Little France,Emergency Department,9087,9087,NA,5299,5299,NA,2891,NA,3,NA,6008,NA,137,NA,48,NA,1261,NA,614,NA,TRUE
2022,01,S08000024,Lothian,S319H,Royal Hospital for Children and Young People,Emergency Department,3831,3831,NA,3641,3641,NA,542,NA,1,NA,3157,NA,103,NA,28,NA,2,NA,0,NA,TRUE
2022,01,S08000025,Orkney,R103H,The Balfour,Emergency Department,478,478,NA,444,444,NA,133,NA,0,NA,340,NA,0,NA,5,NA,4,NA,1,NA,TRUE
2022,01,S08000026,Shetland,Z102H,Gilbert Bain Hospital,Emergency Department,541,541,NA,531,531,NA,128,NA,1,NA,401,NA,2,NA,9,NA,0,NA,0,NA,TRUE
2022,01,S08000030,Tayside,T101H,Ninewells Hospital,Emergency Department,4240,4240,NA,3982,3982,NA,1580,NA,7,NA,2478,NA,131,NA,44,NA,4,NA,0,NA,TRUE
2022,01,S08000030,Tayside,T202H,Perth Royal Infirmary,Emergency Department,1496,1496,NA,1413,1413,NA,232,NA,0,NA,1115,NA,137,NA,12,NA,4,NA,1,NA,TRUE
2022,01,S08000030,Tayside,T304H,Arbroath Infirmary,Minor Injury Unit or Other,536,536,NA,535,535,NA,0,NA,0,NA,477,NA,58,NA,1,NA,0,NA,0,NA,TRUE
2022,01,S08000030,Tayside,T319H,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,239,239,NA,239,239,NA,0,NA,0,NA,234,NA,5,NA,0,NA,0,NA,0,NA,TRUE
2022,01,S08000028,Western Isles,W106H,St Brendans Cot Hospital,Minor Injury Unit or Other,38,NA,z,38,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,01,S08000028,Western Isles,W107H,Western Isles Hospital,Emergency Department,322,322,NA,316,316,NA,97,NA,2,NA,213,NA,4,NA,6,NA,0,NA,0,NA,TRUE
2022,01,S08000028,Western Isles,W108H,Uist & Barra Hospital,Minor Injury Unit or Other,77,77,NA,77,77,NA,6,NA,0,NA,70,NA,1,NA,0,NA,0,NA,0,NA,TRUE
2022,02,S08000015,Ayrshire and Arran,A101H,Arran War Memorial Hospital,Minor Injury Unit or Other,159,NA,z,159,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,02,S08000015,Ayrshire and Arran,A110H,Lady Margaret Hospital,Minor Injury Unit or Other,73,NA,z,72,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,02,S08000015,Ayrshire and Arran,A111H,University Hospital Crosshouse,Emergency Department,4327,4327,NA,3120,3120,NA,1254,NA,10,NA,2668,NA,33,NA,362,NA,566,NA,359,NA,TRUE
2022,02,S08000015,Ayrshire and Arran,A210H,University Hospital Ayr,Emergency Department,2128,2128,NA,1457,1457,NA,530,NA,3,NA,1479,NA,84,NA,32,NA,302,NA,183,NA,TRUE
2022,02,S08000015,Ayrshire and Arran,A216H,Girvan Community Hospital,Minor Injury Unit or Other,52,NA,z,52,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,02,S08000016,Borders,B120H,Borders General Hospital,Emergency Department,2203,2203,NA,1451,1451,NA,630,NA,5,NA,1500,NA,59,NA,9,NA,310,NA,200,NA,TRUE
2022,02,S08000017,Dumfries and Galloway,Y144H,Galloway Community Hospital,Emergency Department,843,843,NA,734,734,NA,52,NA,1,NA,723,NA,48,NA,19,NA,12,NA,2,NA,TRUE
2022,02,S08000017,Dumfries and Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Emergency Department,2340,2340,NA,1852,1852,NA,715,NA,2,NA,1562,NA,20,NA,41,NA,71,NA,8,NA,TRUE
2022,02,S08000029,Fife,F704H,Victoria Hospital,Emergency Department,4796,4796,NA,3777,3777,NA,1511,NA,9,NA,3123,NA,42,NA,111,NA,85,NA,6,NA,TRUE
2022,02,S08000029,Fife,F708H,Adamson Hospital,Minor Injury Unit or Other,144,144,NA,143,143,NA,0,NA,0,NA,138,NA,2,NA,4,NA,0,NA,0,NA,TRUE
2022,02,S08000029,Fife,F709H,St Andrews Community Hospital,Minor Injury Unit or Other,201,201,NA,201,201,NA,0,NA,0,NA,198,NA,3,NA,0,NA,0,NA,0,NA,TRUE
2022,02,S08000029,Fife,F805H,Queen Margaret Hospital,Minor Injury Unit or Other,856,856,NA,855,855,NA,5,NA,0,NA,803,NA,44,NA,4,NA,0,NA,0,NA,TRUE
2022,02,S08000019,Forth Valley,V201H,Stirling Community Hospital,Minor Injury Unit or Other,1664,1664,NA,1662,1662,NA,5,NA,0,NA,1543,NA,7,NA,109,NA,0,NA,0,NA,TRUE
2022,02,S08000019,Forth Valley,V217H,Forth Valley Royal Hospital,Emergency Department,4430,4430,NA,2974,2974,NA,1491,NA,6,NA,2590,NA,32,NA,311,NA,133,NA,15,NA,TRUE
2022,02,S08000020,Grampian,N101H,Aberdeen Royal Infirmary,Emergency Department,3955,3955,NA,2258,2258,NA,1251,NA,8,NA,2522,NA,13,NA,161,NA,302,NA,36,NA,TRUE
2022,02,S08000020,Grampian,N121H,Royal Aberdeen Children's Hospital,Emergency Department,1181,1181,NA,1095,1095,NA,148,NA,1,NA,1010,NA,0,NA,22,NA,6,NA,0,NA,TRUE
2022,02,S08000020,Grampian,N333H,Peterhead Community Hospital,Minor Injury Unit or Other,487,NA,z,486,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,02,S08000020,Grampian,N334H,Fraserburgh Hospital,Minor Injury Unit or Other,456,NA,z,453,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,02,S08000020,Grampian,N335H,Jubilee Hospital,Minor Injury Unit or Other,233,NA,z,232,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,TRUE
2022,02,S08000020,Grampian,N411H,Dr Gray's Hospital,Emergency Department,1886,1886,NA,1467,1467,NA,489,NA,5,NA,1361,NA,24,NA,7,NA,93,NA,18,NA,TRUE
