Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
2020Q3,,S08000032,,L308H,,AF,,Paediatrics,,5540,,1602,,60.2173913,,17.41304348,,28.91696751,
2020Q3,,S08000032,,S08000032,d,AF,,Paediatrics,,5540,,1602,,60.2173913,,17.41304348,,28.91696751,
2020Q4,,S08000032,,L308H,,AF,,Paediatrics,,5464,,1791,,59.39130435,,19.4673913,,32.77818448,
2020Q4,,S08000032,,S08000032,d,AF,,Paediatrics,,5464,,1791,,59.39130435,,19.4673913,,32.77818448,
2021Q1,,S08000032,,L308H,,AF,,Paediatrics,,5220,,1757,,58,,19.52222222,,33.65900383,
2021Q1,,S08000032,,S08000032,d,AF,,Paediatrics,,5220,,1757,,58,,19.52222222,,33.65900383,
2021Q2,,S08000032,,L308H,,AF,,Paediatrics,,5378,,2224,,59.0989011,,24.43956044,,41.35366307,
2021Q2,,S08000032,,S08000032,d,AF,,Paediatrics,,5378,,2224,,59.0989011,,24.43956044,,41.35366307,
2021Q3,,S08000032,,L308H,,AF,,Paediatrics,,5471,,2648,,59.4673913,,28.7826087,,48.40065801,
2021Q3,,S08000032,,S08000032,d,AF,,Paediatrics,,5471,,2648,,59.4673913,,28.7826087,,48.40065801,
2021Q4,,S08000032,,L308H,,AF,,Paediatrics,,5544,,3308,,60.26086957,,35.95652174,,59.66810967,
2021Q4,,S08000032,,S08000032,d,AF,,Paediatrics,,5544,,3308,,60.26086957,,35.95652174,,59.66810967,
2022Q1,,S08000032,,L308H,,AF,,Paediatrics,,5420,,2763,,60.22222222,,30.7,,50.97785978,
2022Q1,,S08000032,,S08000032,d,AF,,Paediatrics,,5420,,2763,,60.22222222,,30.7,,50.97785978,
2022Q2,p,S08000032,,L308H,,AF,,Paediatrics,,5474,,2609,,60.15384615,,28.67032967,,47.66167336,
2022Q2,p,S08000032,,S08000032,d,AF,,Paediatrics,,5474,,2609,,60.15384615,,28.67032967,,47.66167336,
2017Q2,,S08000032,,L308H,,,z,Paediatrics Grouping,d,6143,,2970,,67.50549451,,32.63736264,,48.34771284,
2017Q2,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,6143,,2970,,67.50549451,,32.63736264,,48.34771284,
2017Q3,,S08000032,,L308H,,,z,Paediatrics Grouping,d,6232,,2528,,67.73913043,,27.47826087,,40.5648267,
2017Q3,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,6232,,2528,,67.73913043,,27.47826087,,40.5648267,
2017Q4,,S08000032,,L308H,,,z,Paediatrics Grouping,d,6289,,3120,,68.35869565,,33.91304348,,49.61043091,
2017Q4,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,6289,,3120,,68.35869565,,33.91304348,,49.61043091,
2018Q1,,S08000032,,L308H,,,z,Paediatrics Grouping,d,6120,,2656,,68,,29.51111111,,43.39869281,
2018Q1,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,6120,,2656,,68,,29.51111111,,43.39869281,
2018Q2,,S08000032,,L308H,,,z,Paediatrics Grouping,d,6149,,2081,,67.57142857,,22.86813187,,33.84290128,
2018Q2,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,6149,,2081,,67.57142857,,22.86813187,,33.84290128,
2018Q3,,S08000032,,L106H,,,z,Paediatrics Grouping,d,1,,1,,0.010869565,,0.010869565,,100,
2018Q3,,S08000032,,L308H,,,z,Paediatrics Grouping,d,6266,,1994,,68.10869565,,21.67391304,,31.82253431,
2018Q3,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,6267,,1995,,68.11956522,,21.68478261,,31.83341312,
2018Q4,,S08000032,,L308H,,,z,Paediatrics Grouping,d,6270,,2482,,68.15217391,,26.97826087,,39.58532695,
2018Q4,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,6270,,2482,,68.15217391,,26.97826087,,39.58532695,
2019Q1,,S08000032,,L308H,,,z,Paediatrics Grouping,d,6131,,2544,,68.12222222,,28.26666667,,41.49404665,
2019Q1,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,6131,,2544,,68.12222222,,28.26666667,,41.49404665,
2019Q2,,S08000032,,L308H,,,z,Paediatrics Grouping,d,6187,,2913,,67.98901099,,32.01098901,,47.08259253,
2019Q2,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,6187,,2913,,67.98901099,,32.01098901,,47.08259253,
2019Q3,,S08000032,,L308H,,,z,Paediatrics Grouping,d,5517,,2160,,59.9673913,,23.47826087,,39.15171289,
2019Q3,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,5517,,2160,,59.9673913,,23.47826087,,39.15171289,
2019Q4,,S08000032,,L308H,,,z,Paediatrics Grouping,d,5534,,2449,,60.15217391,,26.61956522,,44.25370437,
2019Q4,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,5534,,2449,,60.15217391,,26.61956522,,44.25370437,
2020Q1,,S08000032,,L308H,,,z,Paediatrics Grouping,d,5599,,2030,,61.52747253,,22.30769231,,36.25647437,
2020Q1,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,5599,,2030,,61.52747253,,22.30769231,,36.25647437,
2020Q2,,S08000032,,L308H,,,z,Paediatrics Grouping,d,5524,,1132,,60.7032967,,12.43956044,,20.49239681,
2020Q2,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,5524,,1132,,60.7032967,,12.43956044,,20.49239681,
2020Q3,,S08000032,,L308H,,,z,Paediatrics Grouping,d,5540,,1602,,60.2173913,,17.41304348,,28.91696751,
2020Q3,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,5540,,1602,,60.2173913,,17.41304348,,28.91696751,
2020Q4,,S08000032,,L308H,,,z,Paediatrics Grouping,d,5464,,1791,,59.39130435,,19.4673913,,32.77818448,
2020Q4,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,5464,,1791,,59.39130435,,19.4673913,,32.77818448,
2021Q1,,S08000032,,L308H,,,z,Paediatrics Grouping,d,5220,,1757,,58,,19.52222222,,33.65900383,
2021Q1,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,5220,,1757,,58,,19.52222222,,33.65900383,
2021Q2,,S08000032,,L308H,,,z,Paediatrics Grouping,d,5379,,2225,,59.10989011,,24.45054945,,41.3645659,
2021Q2,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,5379,,2225,,59.10989011,,24.45054945,,41.3645659,
2021Q3,,S08000032,,L308H,,,z,Paediatrics Grouping,d,5471,,2648,,59.4673913,,28.7826087,,48.40065801,
2021Q3,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,5471,,2648,,59.4673913,,28.7826087,,48.40065801,
2021Q4,,S08000032,,L308H,,,z,Paediatrics Grouping,d,5544,,3308,,60.26086957,,35.95652174,,59.66810967,
2021Q4,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,5544,,3308,,60.26086957,,35.95652174,,59.66810967,
2022Q1,,S08000032,,L308H,,,z,Paediatrics Grouping,d,5420,,2763,,60.22222222,,30.7,,50.97785978,
2022Q1,,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,5420,,2763,,60.22222222,,30.7,,50.97785978,
2022Q2,p,S08000032,,L308H,,,z,Paediatrics Grouping,d,5474,,2609,,60.15384615,,28.67032967,,47.66167336,
2022Q2,p,S08000032,,S08000032,d,,z,Paediatrics Grouping,d,5474,,2609,,60.15384615,,28.67032967,,47.66167336,
2017Q2,,S08000032,,S08000032,d,AM,,Palliative Medicine,,4391,,3583,,48.25274725,,39.37362637,,81.59872466,
2017Q3,,S08000032,,S08000032,d,AM,,Palliative Medicine,,4441,,3622,,48.27173913,,39.36956522,,81.55820761,
2017Q4,,S08000032,,S08000032,d,AM,,Palliative Medicine,,4441,,3622,,48.27173913,,39.36956522,,81.55820761,
2018Q1,,S08000032,,S08000032,d,AM,,Palliative Medicine,,4343,,3544,,48.25555556,,39.37777778,,81.60257886,
2018Q2,,S08000032,,S08000032,d,AM,,Palliative Medicine,,4391,,3583,,48.25274725,,39.37362637,,81.59872466,
2018Q3,,S08000032,,S08000032,d,AM,,Palliative Medicine,,4441,,3622,,48.27173913,,39.36956522,,81.55820761,
2018Q4,,S08000032,,S08000032,d,AM,,Palliative Medicine,,4441,,3622,,48.27173913,,39.36956522,,81.55820761,
2020Q1,,S08000032,,L308H,,R5,,Physiotherapy,,1,,1,,0.010989011,,0.010989011,,100,
2020Q1,,S08000032,,S08000032,d,R5,,Physiotherapy,,1,,1,,0.010989011,,0.010989011,,100,
2018Q1,,S08000032,,L308H,,C9,,Plastic Surgery,,10,,10,,0.111111111,,0.111111111,,100,
2018Q1,,S08000032,,S08000032,d,C9,,Plastic Surgery,,10,,10,,0.111111111,,0.111111111,,100,
2018Q4,,S08000032,,L308H,,C9,,Plastic Surgery,,3,,3,,0.032608696,,0.032608696,,100,
2018Q4,,S08000032,,S08000032,d,C9,,Plastic Surgery,,3,,3,,0.032608696,,0.032608696,,100,
2019Q1,,S08000032,,L308H,,C9,,Plastic Surgery,,4,,4,,0.044444444,,0.044444444,,100,
2019Q1,,S08000032,,S08000032,d,C9,,Plastic Surgery,,4,,4,,0.044444444,,0.044444444,,100,
2019Q2,,S08000032,,L308H,,C9,,Plastic Surgery,,13,,13,,0.142857143,,0.142857143,,100,
2019Q2,,S08000032,,S08000032,d,C9,,Plastic Surgery,,13,,13,,0.142857143,,0.142857143,,100,
2019Q3,,S08000032,,L302H,,C9,,Plastic Surgery,,4,,4,,0.043478261,,0.043478261,,100,
2019Q3,,S08000032,,S08000032,d,C9,,Plastic Surgery,,4,,4,,0.043478261,,0.043478261,,100,
2021Q3,,S08000032,,L308H,,C9,,Plastic Surgery,,2,,2,,0.02173913,,0.02173913,,100,
2021Q3,,S08000032,,S08000032,d,C9,,Plastic Surgery,,2,,2,,0.02173913,,0.02173913,,100,
2021Q4,,S08000032,,L308H,,C9,,Plastic Surgery,,4,,4,,0.043478261,,0.043478261,,100,
2021Q4,,S08000032,,S08000032,d,C9,,Plastic Surgery,,4,,4,,0.043478261,,0.043478261,,100,
2017Q2,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,3905,,2941,,42.91208791,,32.31868132,,75.31370038,
2017Q2,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,23378,,13337,,256.9010989,,146.5604396,,57.04936265,
2017Q3,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,2537,,1899,,27.57608696,,20.64130435,,74.85218762,
2017Q3,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,22471,,13150,,244.25,,142.9347826,,58.51987005,
2017Q4,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1005,,1005,,10.92391304,,10.92391304,,100,
2017Q4,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,658,,566,,7.152173913,,6.152173913,,86.01823708,
2017Q4,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,21656,,12808,,235.3913043,,139.2173913,,59.14296269,
2018Q1,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1794,,1438,,19.93333333,,15.97777778,,80.15607581,
2018Q1,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,133,,0,,1.477777778,,0,,0,
2018Q1,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,21331,,11668,,237.0111111,,129.6444444,,54.69973278,
2018Q2,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1820,,954,,20,,10.48351648,,52.41758242,
2018Q2,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,1514,,1048,,16.63736264,,11.51648352,,69.22060766,
2018Q2,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,22323,,11809,,245.3076923,,129.7692308,,52.9005958,
2018Q3,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1840,,1046,,20,,11.36956522,,56.84782609,
2018Q3,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,1841,,1161,,20.01086957,,12.61956522,,63.06355242,
2018Q3,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,22623,,11914,,245.9021739,,129.5,,52.66321885,
2018Q4,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1840,,986,,20,,10.7173913,,53.58695652,
2018Q4,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,1801,,1326,,19.57608696,,14.41304348,,73.62576346,
2018Q4,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,22592,,11502,,245.5652174,,125.0217391,,50.9118272,
2019Q1,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1800,,964,,20,,10.71111111,,53.55555556,
2019Q1,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,1715,,1238,,19.05555556,,13.75555556,,72.18658892,
2019Q1,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,21662,,11223,,240.6888889,,124.7,,51.80962053,
2019Q2,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1530,,1048,,16.81318681,,11.51648352,,68.49673203,
2019Q2,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,1540,,1225,,16.92307692,,13.46153846,,79.54545455,
2019Q2,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,21465,,11297,,235.8791209,,124.1428571,,52.62986257,
2019Q3,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1808,,1079,,19.65217391,,11.72826087,,59.67920354,
2019Q3,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,1840,,1506,,20,,16.36956522,,81.84782609,
2019Q3,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,22344,,12314,,242.8695652,,133.8478261,,55.11099177,
2019Q4,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1767,,1000,,19.20652174,,10.86956522,,56.59309564,
2019Q4,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,2009,,1205,,21.83695652,,13.09782609,,59.9800896,
2019Q4,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,22622,,11546,,245.8913043,,125.5,,51.03881178,
2020Q1,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1801,,1000,,19.79120879,,10.98901099,,55.5247085,
2020Q1,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,2042,,1612,,22.43956044,,17.71428571,,78.94221352,
2020Q1,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,22498,,11297,,247.2307692,,124.1428571,,50.2133523,
2020Q2,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1772,,1123,,19.47252747,,12.34065934,,63.37471783,
2020Q2,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,2091,,1184,,22.97802198,,13.01098901,,56.62362506,
2020Q2,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,22518,,10576,,247.4505495,,116.2197802,,46.96687095,
2020Q3,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1809,,1541,,19.66304348,,16.75,,85.18518519,
2020Q3,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,2116,,1285,,23,,13.9673913,,60.72778828,
2020Q3,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,22700,,11290,,246.7391304,,122.7173913,,49.73568282,
2020Q4,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1754,,991,,19.06521739,,10.77173913,,56.49942987,
2020Q4,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,2114,,860,,22.97826087,,9.347826087,,40.68117313,
2020Q4,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,22726,,9857,,247.0217391,,107.1413043,,43.3732289,
2021Q1,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,892,,111,,9.911111111,,1.233333333,,12.44394619,
2021Q1,,S08000032,,L302H,,G4,,Psychiatry of Old Age,,12,,12,,0.133333333,,0.133333333,,100,
2021Q1,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,1429,,103,,15.87777778,,1.144444444,,7.207837649,
2021Q1,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,20725,,8143,,230.2777778,,90.47777778,,39.2907117,
2021Q2,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1794,,822,,19.71428571,,9.032967033,,45.81939799,
2021Q2,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,2050,,1202,,22.52747253,,13.20879121,,58.63414634,
2021Q2,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,22499,,8884,,247.2417582,,97.62637363,,39.48619939,
2021Q3,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1746,,1259,,18.97826087,,13.68478261,,72.10767468,
2021Q3,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,2115,,1305,,22.98913043,,14.18478261,,61.70212766,
2021Q3,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,22782,,10426,,247.6304348,,113.326087,,45.76419981,
2021Q4,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1809,,1356,,19.66304348,,14.73913043,,74.95854063,
2021Q4,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,2115,,1375,,22.98913043,,14.94565217,,65.01182033,
2021Q4,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,22968,,10767,,249.6521739,,117.0326087,,46.87826541,
2022Q1,,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1768,,1306,,19.64444444,,14.51111111,,73.86877828,
2022Q1,,S08000032,,L308H,,G4,,Psychiatry of Old Age,,2034,,1301,,22.6,,14.45555556,,63.9626352,
2022Q1,,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,22262,,9912,,247.3555556,,110.1333333,,44.5243015,
2022Q2,p,S08000032,,L106H,,G4,,Psychiatry of Old Age,,1550,,891,,17.03296703,,9.791208791,,57.48387097,
2022Q2,p,S08000032,,L308H,,G4,,Psychiatry of Old Age,,2093,,1060,,23,,11.64835165,,50.64500717,
2022Q2,p,S08000032,,S08000032,d,G4,,Psychiatry of Old Age,,22259,,9173,,244.6043956,,100.8021978,,41.21029696,
2017Q2,,S08000032,,L106H,,AG,,Renal Medicine,,1374,,1222,,15.0989011,,13.42857143,,88.93740902,
2017Q2,,S08000032,,L308H,,AG,,Renal Medicine,,1,,1,,0.010989011,,0.010989011,,100,
2017Q2,,S08000032,,S08000032,d,AG,,Renal Medicine,,1375,,1223,,15.10989011,,13.43956044,,88.94545455,
2017Q3,,S08000032,,L106H,,AG,,Renal Medicine,,1352,,1174,,14.69565217,,12.76086957,,86.83431953,
2017Q3,,S08000032,,L302H,,AG,,Renal Medicine,,6,,6,,0.065217391,,0.065217391,,100,
2017Q3,,S08000032,,S08000032,d,AG,,Renal Medicine,,1358,,1180,,14.76086957,,12.82608696,,86.89248895,
2017Q4,,S08000032,,L106H,,AG,,Renal Medicine,,1498,,1393,,16.2826087,,15.14130435,,92.99065421,
2017Q4,,S08000032,,S08000032,d,AG,,Renal Medicine,,1498,,1393,,16.2826087,,15.14130435,,92.99065421,
2018Q1,,S08000032,,L106H,,AG,,Renal Medicine,,1429,,1317,,15.87777778,,14.63333333,,92.16235129,
2018Q1,,S08000032,,L302H,,AG,,Renal Medicine,,1,,1,,0.011111111,,0.011111111,,100,
2018Q1,,S08000032,,S08000032,d,AG,,Renal Medicine,,1430,,1318,,15.88888889,,14.64444444,,92.16783217,
2018Q2,,S08000032,,L106H,,AG,,Renal Medicine,,1473,,1330,,16.18681319,,14.61538462,,90.29192125,
2018Q2,,S08000032,,L302H,,AG,,Renal Medicine,,2,,2,,0.021978022,,0.021978022,,100,
2018Q2,,S08000032,,S08000032,d,AG,,Renal Medicine,,1475,,1332,,16.20879121,,14.63736264,,90.30508475,
2018Q3,,S08000032,,L106H,,AG,,Renal Medicine,,1300,,1038,,14.13043478,,11.2826087,,79.84615385,
2018Q3,,S08000032,,L302H,,AG,,Renal Medicine,,7,,7,,0.076086957,,0.076086957,,100,
2018Q3,,S08000032,,L308H,,AG,,Renal Medicine,,2,,2,,0.02173913,,0.02173913,,100,
2018Q3,,S08000032,,S08000032,d,AG,,Renal Medicine,,1309,,1047,,14.22826087,,11.38043478,,79.98472116,
2018Q4,,S08000032,,L106H,,AG,,Renal Medicine,,1402,,1262,,15.23913043,,13.7173913,,90.01426534,
2018Q4,,S08000032,,L302H,,AG,,Renal Medicine,,2,,2,,0.02173913,,0.02173913,,100,
2018Q4,,S08000032,,S08000032,d,AG,,Renal Medicine,,1404,,1264,,15.26086957,,13.73913043,,90.02849003,
2019Q1,,S08000032,,L106H,,AG,,Renal Medicine,,1431,,1357,,15.9,,15.07777778,,94.82879106,
2019Q1,,S08000032,,L302H,,AG,,Renal Medicine,,6,,6,,0.066666667,,0.066666667,,100,
2019Q1,,S08000032,,S08000032,d,AG,,Renal Medicine,,1437,,1363,,15.96666667,,15.14444444,,94.85038274,
2019Q2,,S08000032,,L106H,,AG,,Renal Medicine,,1286,,1124,,14.13186813,,12.35164835,,87.40279938,
2019Q2,,S08000032,,L302H,,AG,,Renal Medicine,,7,,7,,0.076923077,,0.076923077,,100,
2019Q2,,S08000032,,S08000032,d,AG,,Renal Medicine,,1293,,1131,,14.20879121,,12.42857143,,87.47099768,
2019Q3,,S08000032,,L106H,,AG,,Renal Medicine,,1227,,1084,,13.33695652,,11.7826087,,88.34555827,
2019Q3,,S08000032,,L302H,,AG,,Renal Medicine,,4,,4,,0.043478261,,0.043478261,,100,
2019Q3,,S08000032,,S08000032,d,AG,,Renal Medicine,,1231,,1088,,13.38043478,,11.82608696,,88.38342811,
2019Q4,,S08000032,,L106H,,AG,,Renal Medicine,,1321,,1216,,14.35869565,,13.2173913,,92.05147615,
2019Q4,,S08000032,,L302H,,AG,,Renal Medicine,,2,,2,,0.02173913,,0.02173913,,100,
2019Q4,,S08000032,,S08000032,d,AG,,Renal Medicine,,1323,,1218,,14.38043478,,13.23913043,,92.06349206,
2020Q1,,S08000032,,L106H,,AG,,Renal Medicine,,1429,,1221,,15.7032967,,13.41758242,,85.44436669,
2020Q1,,S08000032,,L302H,,AG,,Renal Medicine,,2,,2,,0.021978022,,0.021978022,,100,
2020Q1,,S08000032,,S08000032,d,AG,,Renal Medicine,,1431,,1223,,15.72527473,,13.43956044,,85.46470999,
2020Q2,,S08000032,,L106H,,AG,,Renal Medicine,,1363,,715,,14.97802198,,7.857142857,,52.45781365,
2020Q2,,S08000032,,S08000032,d,AG,,Renal Medicine,,1363,,715,,14.97802198,,7.857142857,,52.45781365,
2020Q3,,S08000032,,L106H,,AG,,Renal Medicine,,1114,,865,,12.10869565,,9.402173913,,77.6481149,
2020Q3,,S08000032,,L302H,,AG,,Renal Medicine,,5,,5,,0.054347826,,0.054347826,,100,
2020Q3,,S08000032,,L308H,,AG,,Renal Medicine,,1,,1,,0.010869565,,0.010869565,,100,
2020Q3,,S08000032,,S08000032,d,AG,,Renal Medicine,,1120,,871,,12.17391304,,9.467391304,,77.76785714,
2020Q4,,S08000032,,L106H,,AG,,Renal Medicine,,1038,,796,,11.2826087,,8.652173913,,76.68593449,
2020Q4,,S08000032,,L302H,,AG,,Renal Medicine,,3,,3,,0.032608696,,0.032608696,,100,
2020Q4,,S08000032,,S08000032,d,AG,,Renal Medicine,,1041,,799,,11.31521739,,8.684782609,,76.753122,
2021Q1,,S08000032,,L106H,,AG,,Renal Medicine,,993,,905,,11.03333333,,10.05555556,,91.13796576,
2021Q1,,S08000032,,L302H,,AG,,Renal Medicine,,3,,3,,0.033333333,,0.033333333,,100,
2021Q1,,S08000032,,S08000032,d,AG,,Renal Medicine,,996,,908,,11.06666667,,10.08888889,,91.16465863,
2021Q2,,S08000032,,L106H,,AG,,Renal Medicine,,855,,852,,9.395604396,,9.362637363,,99.64912281,
2021Q2,,S08000032,,L302H,,AG,,Renal Medicine,,2,,2,,0.021978022,,0.021978022,,100,
2021Q2,,S08000032,,S08000032,d,AG,,Renal Medicine,,857,,854,,9.417582418,,9.384615385,,99.64994166,
2021Q3,,S08000032,,L106H,,AG,,Renal Medicine,,1053,,953,,11.44565217,,10.35869565,,90.50332384,
2021Q3,,S08000032,,L302H,,AG,,Renal Medicine,,31,,31,,0.336956522,,0.336956522,,100,
2021Q3,,S08000032,,L308H,,AG,,Renal Medicine,,1,,1,,0.010869565,,0.010869565,,100,
2021Q3,,S08000032,,S08000032,d,AG,,Renal Medicine,,1085,,985,,11.79347826,,10.70652174,,90.78341014,
2021Q4,,S08000032,,L106H,,AG,,Renal Medicine,,1029,,973,,11.18478261,,10.57608696,,94.55782313,
2021Q4,,S08000032,,L302H,,AG,,Renal Medicine,,5,,5,,0.054347826,,0.054347826,,100,
2021Q4,,S08000032,,L308H,,AG,,Renal Medicine,,2,,2,,0.02173913,,0.02173913,,100,
2021Q4,,S08000032,,S08000032,d,AG,,Renal Medicine,,1036,,980,,11.26086957,,10.65217391,,94.59459459,
2022Q1,,S08000032,,L106H,,AG,,Renal Medicine,,985,,934,,10.94444444,,10.37777778,,94.82233503,
2022Q1,,S08000032,,L302H,,AG,,Renal Medicine,,6,,6,,0.066666667,,0.066666667,,100,
2022Q1,,S08000032,,S08000032,d,AG,,Renal Medicine,,991,,940,,11.01111111,,10.44444444,,94.85368315,
2022Q2,p,S08000032,,L106H,,AG,,Renal Medicine,,1093,,1047,,12.01098901,,11.50549451,,95.79139982,
2022Q2,p,S08000032,,L302H,,AG,,Renal Medicine,,1,,1,,0.010989011,,0.010989011,,100,
2022Q2,p,S08000032,,L308H,,AG,,Renal Medicine,,4,,4,,0.043956044,,0.043956044,,100,
2022Q2,p,S08000032,,S08000032,d,AG,,Renal Medicine,,1098,,1052,,12.06593407,,11.56043956,,95.81056466,
2017Q2,,S08000032,,L106H,,AQ,,Respiratory Medicine,,1,,1,,0.010989011,,0.010989011,,100,
2017Q2,,S08000032,,L302H,,AQ,,Respiratory Medicine,,62,,62,,0.681318681,,0.681318681,,100,
2017Q2,,S08000032,,L308H,,AQ,,Respiratory Medicine,,13,,13,,0.142857143,,0.142857143,,100,
2017Q2,,S08000032,,S08000032,d,AQ,,Respiratory Medicine,,76,,76,,0.835164835,,0.835164835,,100,
2017Q3,,S08000032,,L106H,,AQ,,Respiratory Medicine,,7,,7,,0.076086957,,0.076086957,,100,
2017Q3,,S08000032,,L302H,,AQ,,Respiratory Medicine,,30,,30,,0.326086957,,0.326086957,,100,
2017Q3,,S08000032,,L308H,,AQ,,Respiratory Medicine,,31,,31,,0.336956522,,0.336956522,,100,
2017Q3,,S08000032,,S08000032,d,AQ,,Respiratory Medicine,,68,,68,,0.739130435,,0.739130435,,100,
2017Q4,,S08000032,,L106H,,AQ,,Respiratory Medicine,,21,,21,,0.22826087,,0.22826087,,100,
2017Q4,,S08000032,,L302H,,AQ,,Respiratory Medicine,,28,,28,,0.304347826,,0.304347826,,100,
2017Q4,,S08000032,,L308H,,AQ,,Respiratory Medicine,,45,,45,,0.489130435,,0.489130435,,100,
2017Q4,,S08000032,,S08000032,d,AQ,,Respiratory Medicine,,94,,94,,1.02173913,,1.02173913,,100,
2018Q1,,S08000032,,L106H,,AQ,,Respiratory Medicine,,39,,39,,0.433333333,,0.433333333,,100,
2018Q1,,S08000032,,L302H,,AQ,,Respiratory Medicine,,12,,12,,0.133333333,,0.133333333,,100,
2018Q1,,S08000032,,L308H,,AQ,,Respiratory Medicine,,93,,93,,1.033333333,,1.033333333,,100,
2018Q1,,S08000032,,S08000032,d,AQ,,Respiratory Medicine,,144,,144,,1.6,,1.6,,100,
2018Q2,,S08000032,,L106H,,AQ,,Respiratory Medicine,,32,,32,,0.351648352,,0.351648352,,100,
